"FS PEAK";"FS INT";"SS PEAK";"SS INT";"CD11b FITC";"LIN PE";"FL3 INT";"CD33 PCP55";"CD14 PC7";"CD34 APC";"CD15 EF450";"HLA DR V510";"TIME"
84384;491256;10913;70038;10601,01;596,176;-713,2922;4925,477;-729,7739;160,5277;252,1704;390,1965;41456
128688;737562;27152;182055;70160,7;425,9852;2644,092;15609,86;68973,9;-418,7687;836,8975;2703,363;41457
87952;530060;32048;201128;23444,64;211,1624;-1571,971;6232,753;1202,4;-101,679;1634,932;998,9155;41466
73040;435526;65504;153122;13564,76;428,5129;-717,9601;12881,57;-1500,462;18,09052;12453,93;582,632;41478
88176;506867;16432;96336;4748,592;-181,5498;3743,389;4078,082;-97,57559;614,7662;606,9235;2886,492;41488
69936;455147;29632;187851;75150,46;1520,018;-6660,6;16497,69;45649,12;-2306,887;186,6557;1747,272;41513
122352;871393;82656;520035;3437,813;2207,41;1951,052;3955,296;-218,0679;12,44699;21647,75;1533,575;41519
78736;510923;19968;127578;43729,35;178,612;-1641,721;19343,21;23732,06;-1346,826;466,2675;1615,592;41523
81616;605482;27328;207547;21185,7;405,3057;81,07852;13254,09;17134,46;-682,9019;380,4786;1023,154;41549
70192;415685;22688;152405;52709,48;823,7315;-4691,38;11763,96;27084,78;-1451,888;500,7041;627,2325;41551
62800;430897;9501;57920;1745,987;192,6226;1159,374;7095,985;-679,0516;23,88312;2828,659;981,1652;41572
43248;288259;18496;121374;5459,715;920,5159;298,3914;1190,277;-9,648651;160,9901;145,6251;475,0536;41576
93088;535596;21200;133358;28955,1;64,28693;-1313,872;14357,84;8571,76;-564,3317;335,7868;5237,14;41579
92816;593060;23280;149285;41995,24;1487,034;-1413,375;12976,24;61791,64;-2339,125;118,5022;1353,146;41588
87296;514767;23280;138470;32648,89;716,2295;1690,897;17735,64;38584,64;-1662,272;524,7945;3535,019;41588
39088;223300;20048;116418;28729,57;1137,693;-2039,427;4358,197;6632,752;-233,7585;270,655;1276,281;41606
115248;744273;61728;352813;6589,331;0,5142517;1627,569;2932,639;85,64876;2584,018;11784,71;434,8268;41616
64288;465556;79424;515250;2546,832;557,0398;2766,118;1644,658;311,8318;559,9775;438,8678;652,3213;41640
114320;740504;88960;575292;6088,772;1050,67;613,1633;5639,151;-506,8338;592,6909;17660,75;632,5251;41644
79088;510694;15328;95815;12045,72;837,0676;1983,133;4075,779;6075,131;55,89996;550,2551;2208,566;41654
80960;557550;17712;122068;47502,3;351,9487;-582,662;14354,04;35104;-1229,963;645,9857;2066,647;41656
87840;557573;28096;190956;36224,03;872,8643;-428,6848;11910,54;16067,09;-1005,45;264,5339;2004,039;41657
69920;396679;18864;111622;2481,189;-284,07;1660,536;11662,43;485,9928;1340,604;101,8741;1448,663;41672
62928;395186;35072;221675;39884,51;800,8342;-1840,188;15560,02;37636,66;-1235,651;602,1025;1089,249;41676
101632;607623;24816;148470;26886,47;1815,31;3232,385;29524,35;41685,09;-1798,012;3409,178;10011,13;41683
66912;390975;20480;119572;104896;1688,968;-10285,67;22515,99;37261,77;-2992,448;788,6588;1174,043;41694
71920;485495;18528;120545;60631,24;45,57217;309,6224;14558,62;45011,16;-2243,49;722,4254;563,3124;41697
69824;449006;23312;141943;61350,43;767,5605;-5152,214;16435,04;23872,5;-1426,702;1195,036;472,2373;41723
88000;577135;18992;126782;59340,49;-160,098;1699,277;13777,87;60480,41;-2921,111;227,3655;1174,761;41734
85664;526639;26944;172602;64421,27;1210,098;-4069,739;17248,98;51546,27;-2381,993;511,6713;1228,88;41739
94944;584224;28912;181012;79392,99;1813,505;-7177,358;20121,21;33931,17;-1734,721;112,3319;1353,442;41742
35248;245195;24608;180686;47652,14;608,2924;-1689,231;11646,24;22972,47;-1299,955;209,4643;438,3102;41762
77504;451093;29904;179640;28784,95;393,2329;257,0361;11585,89;31662,9;-882,2714;250,162;780,7318;41786
102864;610685;17088;101033;22860,44;742,0186;584,6403;8602,635;16686,67;-271,0402;587,5543;805,5782;41808
80544;476583;27472;159960;45431,61;1427,888;-1066,37;19856,81;51218,41;-2401,099;183,2993;4149,07;41834
74272;428871;19968;126208;30546,1;420,8959;4109,43;22594,72;33648,06;-1691,808;160,2388;5866,676;41835
64832;363594;15328;82732;2444,909;827,4624;2452,535;1468,614;-40,48053;831,8129;670,6294;456,0787;41850
120608;858612;61920;350242;7314,52;1054,156;2396,708;1646,586;143,5693;407,8226;11417,58;387,4485;41861
58640;387003;16048;97510;7515,282;2533,364;5796,169;2418,056;343,1927;1009,286;717,4207;752,4741;41861
82496;476632;23904;136246;71709,84;2268,305;-7106,622;18260,8;29600,62;-1662,631;2428,291;491,6309;41870
126320;832377;96224;582431;2717,108;1211,45;1598,683;2969,793;-11,07098;-82,93005;11855,78;1771,664;41871
83168;497727;17344;105896;4399,093;343,7213;971,8806;14748,9;-1345,068;-344,9602;17,8974;4610,276;41874
72672;439978;21088;121456;44644,05;-94,14053;2356,593;15979,74;49976,21;-1891,47;187,5185;1658,907;41876
43456;339858;25808;172197;68687,48;82,01819;802,1437;22479,6;65731,19;-3162,658;594,5085;3190,206;41877
54144;467611;9958;75005;2302,408;99,68428;624,9101;1029,413;120,7141;172,9599;318,3719;303,1574;41918
75040;424864;9759;58088;13658,3;-128,8826;-978,0341;843,3971;67,31586;-7,632172;543,0706;316,1841;41919
111776;659396;25072;153995;18459,54;245,7637;3302,784;15386,24;27414,94;-1596,467;15,84421;13286,17;41921
94752;544794;22512;141678;19586,6;1244,235;1386,599;8024,601;23437,88;-922,8359;-70,26855;4113,958;41932
87888;526588;29040;173000;56935,19;1773,672;-4038,23;18351,82;55423,57;-2069,325;144,7832;440,5215;41943
70304;430177;15552;73844;9139,003;-262,692;1001,669;1430,5;364,5961;192,1421;572,0242;169,541;41948
70944;550644;19872;169644;53994,42;734,9611;-3789,714;9378,646;21820,86;-1126,742;299,4393;1276,547;41950
77360;479856;17024;108029;22152,22;13508,96;6457,054;11638,43;31875,98;-938,2642;25341,29;1044931;41954
72384;402091;24320;142199;13984,25;-258,8437;1591,968;12303,94;4176,249;-76,23093;436,6639;2020,97;41961
107552;618982;31008;183140;76811,59;4217,899;-6868,941;21412,59;25900,88;-1479,602;17414,75;-188,7251;41962
78288;530976;19216;129288;39368,61;-62,15457;2681,32;16302,3;32996,7;-1219,211;739,7966;1857,959;41980
129408;859280;81424;508888;4043,945;1766,629;3696,972;4992,775;-316,7826;384,9221;31004,31;1413,746;41985
111232;649107;37488;204691;4711,202;35,65851;530,9634;1966,587;-20,4111;1384,57;19161,31;237,7895;41993
108960;652669;45552;259113;13223,05;171,7635;-673,108;19898,55;-1595,519;-120,6335;40654,56;-201,3938;41994
87088;506502;18256;109909;21722,46;1094,952;1916,115;14494,48;32445,75;-1572,154;328,2941;1579,627;42042
76752;484707;24784;152523;43572,46;845,1438;-3345,622;10416,85;28034,96;-1241,869;352,3798;746,2147;42051
101376;582210;22160;138915;79621,07;3622,025;-7216,268;17946,27;47723,12;-2927,909;3263,288;952,0177;42056
68544;380117;12001;64451;8533,96;9,863647;937,09;5545,449;-638,8363;98,50455;548,0867;149,743;42065
64768;382575;37248;221826;75661,02;655,2535;-5919,173;18313,38;49096,84;-2141,934;2190,471;773,5924;42065
104944;674369;38896;215596;1508,644;-711,5909;4002,918;2208,649;-124,9653;119,5198;401,0895;327,4666;42071
104224;631030;75008;447470;7930,162;201,3732;510,9276;5977,245;228,8715;186,9232;5812,827;365,0617;42077
53552;322893;17920;104072;7342,48;95,32124;524,7805;11214,1;4156,691;288,8922;235,759;2885,629;42098
43216;282421;33616;207778;74297,16;2552,314;-4230,19;25764,51;57427,53;-2003,99;318,3064;1656,607;42114
59360;331535;10986;58575;5285,102;70,3076;-149,8539;1115,834;190,9506;172,6814;516,373;475,5486;42117
81760;439628;7585;40814;4457,028;122,2697;1141,959;3213,243;-62,21997;219,328;213,2411;344,6365;42160
93168;531091;38512;215176;116903,1;1225,99;-10651,22;47350,33;29245,77;-2694,613;5187,701;106,4934;42161
73728;443422;23152;142073;49003,67;2601,48;-1902,049;13684,02;50455,34;-2193,296;790,8137;968,7695;42171
95280;552852;31648;170915;20678,28;526,9682;-51,02271;5045,288;-326,489;341,7462;193,3811;586,2152;42188
104528;620962;78256;462322;6234,934;299,007;3122,776;8159,598;-652,7749;-109,1927;31667,55;126,1843;42191
95968;757535;27040;234219;58199,61;-1240,246;9613,063;20154,72;59573,75;-2717,006;44,87378;4495,899;42197
78048;493578;20560;128784;25912,98;1485,571;3495,211;19946,56;42862,52;-1778,659;-84,59216;6920,68;42205
112112;842495;23904;194695;31700,08;296,6568;3599,025;15244,58;13385,66;-515,4336;206,5151;5010,772;42241
95360;624462;22128;135805;48026,12;-212,1858;72,20018;12647,72;35228;-1959,595;421,9645;1440,659;42263
101408;628126;20384;129818;69539,1;121,3851;-505,2622;26069,71;57149,95;-2390,248;314,0798;2344,147;42268
57488;332540;10353;58445;3824,362;57,06421;1810,163;2534,85;-176,6469;279,4645;552,0065;299,9152;42274
68880;404460;23968;146122;65434,98;1777,419;-1783,331;14515,17;61959,41;-2332,666;424,0837;3922,865;42284
107536;673503;76784;432835;11607,26;623,4667;-929,7568;3017,157;-202,835;10974,71;24721,69;514,7886;42298
74240;420342;16208;90185;5801,96;363,4149;111,1484;864,7841;122,4321;22,23404;509,2466;535,1155;42307
100800;635983;42032;241838;35162,47;1884,984;-2561,738;13019,21;10976,3;-1004,88;8136,01;779,1859;42308
81440;467148;21536;122272;32856,98;494,7164;-339,3608;16751,63;30207,36;712,0818;1044,638;1136,309;42312
83776;514015;31936;196159;54385,03;2596,596;-3778,281;15652,24;40233,77;-1173,114;2573,112;650,7311;42350
65504;414600;65136;390805;7993,6;124,3253;1137,516;776,9182;212,2174;3849,097;10976,75;231,3882;42352
74032;459901;20624;134315;62426,61;2131,276;-4193,811;18078,08;38170,91;-1838,919;677,2181;496,4624;42380
104336;740830;52416;440219;31184,46;833,2572;-989,4476;8755,171;30537,13;-1542,854;142,0363;811,9961;42385
59856;340667;21216;126035;60789,82;769,3655;-3630,086;23464,34;31730,68;-1876,113;6,680817;2880,861;42387
72576;400174;13416;80627;6891,69;143,5065;-730,2147;760,7357;90,62187;122,718;149,81;145,3885;42412
85392;561078;21840;148833;70503,8;1672,276;-1912,969;14810,56;69260,71;-3250,77;320,9111;652,3962;42445
87008;507657;18992;111609;23259,65;2303,103;1288,816;9416,108;45921,79;-1679,705;282,1355;1278,498;42449
67568;392458;26944;164986;25190,37;1157,328;647,1265;6201,425;30425,7;485,2974;980,8958;324,035;42454
51248;289377;8614;45825;4684,641;-95,03012;924,0366;3290,926;-90,75388;62,5882;326,2301;383,4779;42479
109456;673255;19360;123724;77210,75;910,3883;-7160,854;15415,41;39399,63;-2367,16;663,7615;1248,654;42502
33664;339215;38416;383853;39112,35;-402,4516;1910,401;18682,03;9457,888;25962,98;24253,48;1000,796;42504
87696;523486;27152;155513;81776,5;2219,621;-9209,527;16871,87;33920,8;-2488,178;1610,956;539,8477;42520
93952;523965;22848;131612;27887,91;5070,642;-502,9055;11409,2;18255,44;-1126,688;514,7046;3827,51;42520
78320;475540;28640;165050;56818,34;1311,862;-4651,45;10946,17;28878,54;-1316,203;305,2231;451,1477;42524
114880;766181;60112;374834;2167,746;2582,283;2135,028;7743,188;-596,4899;73,89275;24144,52;-450,929;42528
98944;624975;20880;124508;4186,784;564,03;2830,317;976,7926;328,4538;232,6228;309,8228;1441,056;42565
121472;794861;81808;457343;1453,135;872,8124;1612,107;4505,565;-231,5368;78,81311;40525,82;552,301;42568
97088;554831;31104;172604;39960,58;2787,271;-1345,298;11785,49;45775,02;-1924,552;798,2756;778,5624;42571
75360;442711;18496;97505;4797,978;1331,177;4277,935;1112,094;207,249;761,3722;288,9454;691,0421;42581
86480;520839;23072;139472;24234,65;667,4019;399,3282;10077,67;19226,55;-762,8082;248,4522;3532,137;42584
93440;542411;22672;133813;64588,14;498,0983;-5208,977;18996,34;31707,26;-1032,436;4288,957;311,1255;42590
44896;405464;11150;78978;4129,627;853,8925;3837,264;1483,971;278,4523;726,0585;381,8308;460,69;42674
100064;628930;68912;420845;25149,81;951,0249;-2038,401;14713,69;-1144,458;1496,909;24372,94;1261,833;42681
84928;482109;28496;157556;31646,45;1756,83;-3086,511;9593,807;21617,81;-1070,065;1204,498;585,6289;42684
46608;299700;24096;151739;1611,762;-1498,19;9482,583;1570,217;504,6315;603,6874;197,8506;266,0172;42697
65584;476284;38848;248245;41701,93;3641,511;1232,74;19272,15;59045,47;-2450,724;1805,172;786,5725;42699
73264;428664;20672;122662;61057,68;578,1888;-3482,459;27535,13;43309,46;-2082,495;166,2499;1581,363;42702
81424;560262;21040;146157;43283,29;2803,595;-2186,234;12592,24;41100,25;-1600,748;1009,674;713,9144;42706
45520;232332;20864;105768;3970,139;-3353,709;12618,53;2519,126;362,8661;171,3731;434,4036;473,6024;42708
65440;393203;17472;107105;12534,33;206,7178;813,6575;10935,44;4667,852;-197,5583;572,6479;2026,013;42723
64656;386121;9963;53647;4139,966;2003,499;2143,169;1743,543;109,5921;594,821;194,7948;847,2751;42723
101824;678269;81776;515354;22726,24;1572,164;-2878,48;16557,18;-1405,627;683,1981;41448,66;363,2351;42724
78288;461810;32416;193817;26886,13;996,5651;-2217,439;9647,729;3573,649;-576,4808;4236,977;581,448;42725
65520;452495;19936;124979;44641,14;4677,532;-2173,93;8211,903;52404,84;-955,0275;795,8079;815,4656;42727
94672;661115;19168;131602;78397,98;1011,798;-4445,03;27571,54;79419,98;-2545,22;8018,261;532,1221;42731
76224;475799;19664;127086;43439,75;1009,851;-1018,494;20350,88;21597,3;-1210,193;170,8672;3101,506;42757
53952;368212;21232;167164;49355,75;1910,349;-2950,569;15818,88;40724,55;-2216,601;752,8618;869,5651;42764
110912;682833;22496;140867;93039,62;2498,539;-9978,627;23367,42;47264,52;-2673,252;668,7291;1394,495;42771
88048;535069;12615;85746;2238,404;-64,60968;2421,261;1330,95;312,1846;805,9868;1025,339;743,9401;42779
42672;259124;24288;165081;18139,94;901,1044;-361,1656;9557,162;9385,22;-456,1777;167,3916;627,348;42796
70512;488903;28720;173092;7937,363;2705,265;5561,509;3028,698;398,6311;1081,137;412,7521;1008,369;42814
82304;450397;25024;135096;95308,06;1403,702;-10450,38;10590,71;37989,54;-2074,649;402,4083;5,992096;42821
91744;513683;21280;125789;73786,23;3134,844;-6567,861;17323,42;38409,68;-1769,744;213,294;1118,436;42831
70080;427846;16016;105374;45944,43;560,249;-487,3095;17350,97;21480,27;-1161,726;363,8531;3525,844;42836
86256;513454;13472;76714;5501,008;415,039;1673,88;2447,94;281,0686;299,6321;301,6866;1404,359;42843
100416;613278;71776;562065;28706,38;1450,074;-221,362;16853,35;-736,7917;16102,28;124915,9;-491,1912;42850
83616;537382;75456;472233;19280,93;1616,147;-2360,248;12081,7;-1010,192;-132,642;34667,43;428,8816;42851
98048;563171;19936;121951;15847,62;1046,498;-425,8556;7081,061;1446,719;49,18781;484,3016;2223,777;42865
64528;377760;14240;84943;13901,51;155,6371;-517,0751;8679,039;3524,149;291,0132;122,5368;1797,693;42875
70304;496304;43808;286905;1732,309;1736;226,397;5252,598;-344,4826;-149,4117;28311,37;-163,4373;42881
87472;534130;25888;160858;73692,34;1178,14;-6086,738;15562,44;48710,11;-2327,718;611,2136;539,3981;42882
57392;334956;13154;77828;12119,58;136,7273;1534,452;8349,175;-973,441;-6,146271;262,6502;455,2331;42883
105680;731870;27040;218737;66038,15;-336,9791;4150,598;27924,14;64892,82;-2876,559;63,77115;3320,741;42891
91680;531941;28112;177434;42671,2;960,2181;-3007,971;9089,548;33050,51;-1583,854;733,199;565,1116;42922
63536;376064;26288;160662;35457,57;567,9063;-1360,653;8528,943;36396,08;-1684,137;628,5817;990,8013;42925
66512;543135;30752;216580;45509,61;913,1035;-2241,861;7461,991;18023,39;-788,4121;514,8743;424,2629;42947
63408;467820;42528;302295;1845,821;389,0953;866,2788;1415,559;63,45291;324,3297;156,5304;398,3387;42954
83504;524728;18112;115043;43064,23;958,1982;-620,3389;13968,69;39164,28;-1514,351;1089,274;736,3713;42956
107904;649676;49376;338242;2551,714;1193,398;569,2231;7279,512;-586,0536;203,9666;16653,69;1431,953;42957
48480;372624;22416;155460;75682,16;3554,633;-1795,059;11026,73;60986,04;-2430,943;752,489;1024,481;42959
82432;477224;16752;100781;12083,29;-484,3224;3599,437;6769,579;6676,002;-31,38318;204,9782;4695,835;42963
85952;515561;17472;101364;5558,913;859,0875;1697,003;4884,96;5467,651;211,6473;10,36069;2232,622;42981
40352;270964;43664;265490;17524,6;1435,566;-2776,097;6275,8;-511,013;26847,32;49576,96;2457,465;42985
96000;624341;27296;176311;39161,48;153,2742;4139,78;13207,69;35712,63;-1643,464;967,9867;1464,633;42989
101888;568881;26144;144265;74618,74;1986,01;-7260,585;18615,02;34174,48;-2041,596;376,6835;2943,876;42997
95936;552969;28704;159615;45133;881,8679;-4644,885;6971,776;28370,72;-1232,551;442,4703;645,9615;43004
87328;479772;27936;162388;77972,58;2199,954;-7232,373;29671,97;41592,76;-2638,64;387,1743;733,2113;43012
75888;420287;12122;65226;21289,58;-206,3562;-887,0349;5743,463;-508,9981;-273,8766;465,9227;409,6859;43022
44368;425905;76208;538325;1848,773;581,3508;689,2456;1554,465;144,5372;828,5327;6213,971;220,2487;43024
63632;412618;23456;143051;6538,125;-114,721;1899,302;3143,333;12417,96;-103,6596;413,8168;94,09851;43034
84768;530440;26112;153190;2229,323;-47,57996;5661,71;3681,516;-221,2076;122,4999;267,5019;997,5037;43034
107072;602699;22816;119907;7679,434;786,2507;1020,227;3194,924;6020,812;-321,2751;116,2338;3757,37;43048
55840;308678;14304;79045;3166,091;871,4803;726,9938;935,0815;221,3312;492,4638;437,0142;324,8606;43058
84752;513937;16336;96313;5954,472;1383,744;289,8431;3085,554;2462,348;-24,35464;52,53461;2173,309;43073
89520;618438;21600;135261;9040,386;246,6435;2069,971;7758,924;21113,85;-885,9113;283,7357;472,8026;43076
97344;569690;21840;133278;56343,95;1568,861;-3273,337;17648,04;51940,7;-2179,186;653,5298;1937,986;43084
87392;500820;23168;133097;19283,9;644,7961;-631,3987;16969,7;20651,62;-886,8525;363,4482;1989,627;43116
91136;586080;19296;130582;42450,27;1391,935;-3149,995;20880,49;28898,21;-1352,154;582,6581;1850,623;43150
76064;499343;13536;84991;18135,62;-781,1045;2552,314;9158,621;-1012,379;-226,0618;824,5769;985,1594;43166
105952;734414;16768;138900;51577,01;455,9254;-400,75;15721,44;34199,83;-1699,384;432,696;1337,743;43178
97712;633200;20736;138649;43252,65;424,972;1029,693;21002,2;33567,04;-1740,239;111,7545;5622,111;43182
79856;470788;22416;132596;31583,48;1093,163;-1305,602;15584,64;28591,15;-1531,045;207,1136;685,7336;43206
76304;477855;15056;105340;57281,7;-599,304;3415,123;10938,09;45659,57;265,4382;645,4354;1047,366;43212
94128;615510;26080;190683;30838,34;11696,77;-132,9659;11933,61;23655,61;-1053,382;1105,585;3786,356;43221
71088;443416;44592;287856;3483,216;209,6339;150,7461;3512,63;-149,3944;133,8809;8645,724;619,687;43226
64400;462775;72624;441184;2362,971;306,8802;549,36;4355,768;3027,461;57,95529;276,6727;781,9315;43231
70832;407969;12687;76683;2684,685;-1,044739;2144,865;8196,924;-101,0887;235,2867;209,2247;3239,399;43236
68720;431338;11534;58190;2012,968;283,0166;1536,644;1153,899;188,9815;393,4781;148,8375;211,4862;43239
99920;629004;60448;368288;1511,341;1172,282;535,0679;2808,327;-435,857;365,4184;30451,35;520,3171;43248
88800;467180;30224;271842;64640,8;-58,48868;1000,434;18754,26;44887,97;-1230,265;11197,56;82,41757;43265
80688;453395;23552;135614;9647,115;255,5204;2796,44;12322,37;26497,06;-637,3633;186,8566;1948,725;43279
76464;461013;43392;261612;3934,03;822,3337;-272,1386;2998,751;-89,18204;2538,481;32967,21;-164,3455;43289
82416;489970;17152;104064;20073,83;-681,3141;1655,212;10454,52;5812,634;-416,5523;98,4158;3632,622;43290
95216;558967;20144;119561;63253,5;5054,751;-5824,886;18150,22;43398,84;-2502,524;527,2424;445,96;43291
82320;493133;29856;180428;65654,64;1399,119;-4615,638;21282;48469,23;-2358,125;738,9484;1332,727;43299
92336;503413;12561;65160;7593,445;714,4625;920,2494;1604,522;72,40161;159,7472;601,713;261,8821;43312
